"","date","username","text"
"2589","2020-01-21 22:06:21","esteban_suero","I’m glad you’re feeling better emotionally and continue being happy, as long you love yourself and have support no one will take your mental health https://twitter.com/fuckyourwalldt/status/1219742526447464448 …"
"2590","2020-01-21 22:06:20","kailiefied","This is sooo sad I’m praying for him and his family . Mental health is your OVERALL health , people don’t realize that . https://twitter.com/n90skindofworld/status/1219339349843763203 …"
"2591","2020-01-21 22:06:20","PittElk1","More of mental health problems are coming up evidently.Too many people are kept dogmatically in artificial cages of useless outlook and no spirituality popular style by business agressive competition. Gevernments are agents of that."
"2592","2020-01-21 22:06:18","Scrubs4lifeRN","Currently struggling with my mental health of living so far away from my family. I told my family give me about 6 months and I will be moving home. The hardest part of thinking about moving home is leaving my hospital that I absolutely LOVE!"
"2593","2020-01-21 22:06:16","ElwinSnyder2","#39. Dominate the psychiatric profession and use mental health laws as a means of gaining coercive control over those who oppose Communist goals."
"2594","2020-01-21 22:06:15","GARVEY66","Watching @Channel4 #LosingIt bring #mentalhealth to the front line."
"2595","2020-01-21 22:06:12","melpookiesmith","Stop replacing the word 'nervous' with the word 'anxious'. Too many plead mental health too quick, it's a serious thing. Don't plead depression cause your on a come down either."
"2596","2020-01-21 22:06:11","yxngpestilence","Man times been rough with mental health and lack of money. But I'm still pushing to keep making music, what's your excuse?"
"2597","2020-01-21 22:06:07","Dasani_01","I’m probably just typing this so I can take my own advice but don’t forget to take mental health breaks. This trial with its rulings and rules is a health hazard!"
"2598","2020-01-21 22:06:05","empiredigitalmd","Empire Digital has recently got the opportunity to design for mental_makeover . A mental health advocacy program dedicated to fighting stigma and empowering young people. EST. 2018. ⁣ ⁣ We were given such a project… https://www.instagram.com/p/B7mQv9-g13J/?igshid=zo9omnu2d2pi …"
"2599","2020-01-21 22:06:05","Niallke22728911","@MiriamOCal if decentralised happened we would not be in this state. St James hospital new psychiatric mental health unit galway"
"2600","2020-01-21 22:06:03","boyalmightea","what do you do to take care of your mental health?"
"2601","2020-01-21 22:06:03","markymarkparker","Non-STEM Syllabus: Absences: Don’t worry we all have those days take a mental health day. Late work: focus on you first you can turn that in whenever full credit. Office hours: anytime you need there’s my personal number call me whenever"
"2602","2020-01-21 22:06:01","brianSomun2","Day1 of #100DaysOfCode learning basic structures in c#and the fundamentals #TacoTuesday #DontFckWithCats #gamedev #codinglife #cybersecurity #FolloMe #helloworld #freeCodeCamp #YouTube #codeislife #Arizona #CSS #computerscience #pythondeveloper #html #Mentalhealth #programming"
"2603","2020-01-21 22:05:58","BostonGlobe","Two regional school districts are jointly hosting a series of six events for parents and other community members on mental health and bullying. http://bos.gl/ATCcjng pic.twitter.com/t2H5uAR4Cm"
"2604","2020-01-21 22:05:49","Zuckermans_barn","Day 21 #REDJanuary2020 pilates. Really struggling to find the time for the daily activities with current workload but all the same glad that this challenge is making me take the much needed break & protecting my mental health and wellbeing"
"2605","2020-01-21 22:05:46","JodiePunc19","Mental Health, is a battle we all face at times, however you are never alone. We all here to support each other together! #EveryMindMatters #mentalhealth #punc19 #AllOurHealthhttps://youtu.be/hMoLwGixWdM"
"2606","2020-01-21 22:05:43","GomezSource","“Me and this spiral are done,” Selena Gomez sings on ""Rare,"" the latest example of pop tackling mental health. - @TheAtlantichttp://on.theatln.tc/lx7FwIy"
"2607","2020-01-21 22:05:38","Bambibluehair","I just wanted to let everyone know that I took a little two month hiatus to prioritise my mental health. I'm back now and I'm in a much better space."
"2608","2020-01-21 22:05:35","marthajadams","#UNFIT #Presidementia #MalignantNarcissism #TrumpIsDangerous #TrumpIsCorrupt Salon | Yale psychiatrist: Congress must demand that President Trump undergo a mental health evaluation.~~ https://www.salon.com/2020/01/20/yale-psychiatrist-congress-must-demand-that-president-trump-undergo-a-mental-health-evaluation/ …"
"2609","2020-01-21 22:05:34","Emilymileys","Just a couple days of not having to work and be a college student and my mental health is on the up ."
"2610","2020-01-21 22:05:34","arenpy1","There was a coverup. but it was the police and mental health people who knew Bryant was a dangerous head case, yet due to laziness or whatever, allowed him to wander around loose."
"2611","2020-01-21 22:05:29","youarelovedokey","Don’t tell people with mental health issues that what they are feeling is because they are afraid of the future, so be in the here and how. It’s more then that! Just make sure they know you love them and be there for them"
"2612","2020-01-21 22:05:23","clarelr1","Great meeting with @TownHalewood @Faceforwardmh and @FaceKnowsley today to talk about mental health training for @HalewoodTC proud to see my motion about parity between physical & mental health moving forward - Watch this space #MindBody #MentalHealthAwarenesspic.twitter.com/w1uohIyaVN"
"2613","2020-01-21 22:05:21","dametokillfor","But the point made by the continuity announcers about how mental health used to be taboo is important. It wasn't even that long ago. I'm only 32, and in my teens, my doctor didn't want to acknowledge I was mentally ill. I was considered lazy. #losingit"
"2614","2020-01-21 22:05:21","thisizzayd","Congratulations! You are half way through the week and you are doing awesome. Always remember: You are awesome. You are valuable. You are unique. Take plenty of rest and take care of your mental health. Share one positive thing that happened to you this week in the comment."
"2615","2020-01-21 22:05:07","perfectrose2011","Hi Kelsey, glad you are doing what it takes to be healthy in mind, body and spirit. Sometimes it does take professional help and your own persistence in achieving the balance back in life. We all need to practice good mental health and healthy lifestyle."
"2616","2020-01-21 22:05:06","evyworld_","This is why it is essential for us as young Haitians to become informed about mental health and educate our parents and families. We care so much about our physical health but forget about our mental health. https://twitter.com/elifrancew/status/1219714802249019393 …"
"2617","2020-01-21 22:05:06","djemal_ua","// personal belongings // #haiku #poetry - about the formalities of a break up posted on . @Medium https://link.medium.com/SWPG49ild3 #writing #poetry #poet #writingcommunity #poetrycommunity #life #health #love #wellbeing #psychology #mindhealth #wisdom #mentalhealth #emotions"
"2618","2020-01-21 22:05:06","ameliaholland__","It is okay to talk about mental health! #MentalHealthAwareness"
"2619","2020-01-21 22:05:05","DukeWBB","Full list of speakers for our pregame panel promoting positive mental health habits and our discussion on mental health as it relates to sports and students: pic.twitter.com/Q4ZlkSrhHq"
"2620","2020-01-21 22:05:02","RMNews2019","4 Ways Martial Arts Can Drastically Improve Your Mental Health http://dlvr.it/RNV152"
"2621","2020-01-21 22:05:02","HempFlowOrg","Anxiety disorders are the most common mental health disorders worldwide. Enter CBD, which has potential as a treatment for anxiety. http://ed.gr/b482b"
"2622","2020-01-21 22:04:58","crystian916","You're absolutely right. Many folks with mental health issues don't have the capacity to make decisions for themselves. However, Delonte has been out of the league for nearly 8 years. When does he stop being the NBA's responsibility?"
"2623","2020-01-21 22:04:55","Timbo_Slice2020","Yeah very true. I just hope West can get help. It's difficult bc as long as he isnt considered a danger to himself or others he can deny help regardless of how off he is. A chance at sobriety to regain his faculties and a mental health diagnosis/medication would help him so much."
"2624","2020-01-21 22:04:55","DoceEast","I wont ask you to go half and half on the bills with me cuz Im a man man and I care about mental health https://twitter.com/nayaaa_canela/status/1219721071936581637 …"
"2625","2020-01-21 22:04:50","Gaby0Principe","Mental health, stress management and promote wellbeing..."
"2626","2020-01-21 22:04:50","naomimarlene_","watching the new mental health programme on channel 4... is this going to trigger the fuck outta me?"
"2627","2020-01-21 22:04:46","My_75224","That's him. They didn't address him mental health issues. That's how he ended up like this. Sad."
"2628","2020-01-21 22:04:40","chisolifts","Short men have life so stressful. This can stress a mans mental health. When you are short women have to view you as incredibly handsome."
"2629","2020-01-21 22:04:36","insidetl","Check out @StephenKoonz's Forensic InService #podcast (Where Mental Health & Law Converge): https://forensicinservice.com/category/episodes/ …"
"2630","2020-01-21 22:04:35","Pelumii__O","Necessary for your mental health https://twitter.com/gothicninja69/status/1219733144682860549 …"
"2631","2020-01-21 22:04:34","Apauloseed","And I have mental health issues so bad, that doctors said that I need government cash, because I'll never be able to hold it together for full time employment."
"2632","2020-01-21 22:04:31","for_aspire","Just remember it’s temporary! I have been feeling a bit like that the past couple of days, but reminding myself it won’t last is getting me through! Remember as well that it’s not the things themselves that upset us, rather the thoughts we have about the things!pic.twitter.com/buWAt8MU8E"
"2633","2020-01-21 22:04:23","JansRuns","Had my worst bout of depression and depersonalization in a terrible job in 2016. Tried other fields before rekindling my passion for my career thnx to supportive supervisors and coworkers in '18 Being open about mental health and how to support me w/them was the best thing I did."
"2634","2020-01-21 22:04:22","http__joonie","can like sweden get its shit together and decide if it’s gonna snow or rain ??? be cold or be warm ?? like it’s winter pls make up your mind"
